claim_id,claim_index,statement,evidence,label
dev_354,354,"Theo AFP, Ronaldo hiện là cầu thủ ghi nhiều bàn thắng nhất tại các vòng chung kết Euro và dự đoán trong tương lai sẽ khó có ai phá được kỷ lục của anh.","Đến phút 61, một cú sút phạt cực mạnh từ ngoài vòng cấm qua tay của thủ môn Benjamin Buchel giúp Ronaldo hoàn tất cú đúp, bổ sung thêm cột mốc thi đấu quốc tế vào danh sách kỷ lục cá nhân ấn tượng. Theo AFP, Ronaldo hiện là cầu thủ ghi nhiều bàn thắng nhất tại các vòng chung kết Euro với 14 bàn thắng và đã lập kỷ lục 140 bàn tại Champions League. Ronaldo cũng đã hoàn thành vai trò cầu thủ ghi bàn hàng đầu tại 3/5 giải đấu hàng đầu châu Âu ở Anh, Tây Ban Nha và Ý.",2
dev_361,361,Bà L. và bà H. đều từ chối giám định thương tích vì bị ông Đ. uy hiếp.,"bị bầm tím mắt trái, sưng đau thái dương trái. Cả 2 người này đều từ chối giám định thương tích. Ngoài hình phạt với ông Đ., Công an huyện Mỹ Đức cũng đã xử phạt vi phạm hành chính đối với bà Ng.Th.L. về hành vi gây mất trật tự công cộng bằng hình thức cảnh cáo.",2
dev_5236,5236,"Đối với các tổ hợp có môn Vẽ Mỹ thuật, nhà trường quy định tổng điểm môn Toán của thí sinh với điểm môn Vẽ Mỹ thuật phải đạt từ 14 điểm trở lên.","Ở Trường Đại học Xây dựng Hà Nội, đối tượng 1 của phương thức xét tuyển kết hợp là thí sinh có chứng chỉ quốc tế tiếng Anh (tiếng Pháp) tương đương IELTS 5.0 trở lên, hoặc có kết quả trong kỳ thi SAT đạt từ 1100/1600, hoặc ACT đạt từ 22/36 (các chứng chỉ này phải còn hiệu lực tính đến ngày xét tuyển); và có tổng điểm 2 môn thi trong kỳ thi tốt nghiệp THPT năm 2023 thuộc tổ hợp xét tuyển đạt từ 12 điểm trở lên (trong đó có môn Toán và một môn khác không phải Ngoại ngữ). Riêng với các tổ hợp có môn Vẽ Mỹ thuật, nhà trường quy định tổng điểm môn Toán của thí sinh với điểm môn Vẽ Mỹ thuật phải đạt từ 12 điểm trở lên. Năm 2023, Trường Đại học Hoa Sen áp dụng phương thức tuyển sinh mới là xét tuyển thẳng vào trường đối với các thí sinh đã tốt nghiệp THPT theo quy định của Bộ GD&ĐT và thỏa mãn một trong các điều kiện theo yêu cầu của ngành của trường đưa ra như có chứng chỉ tiếng Anh quốc tế IELTS (academic) từ 5.5 điểm trở lên hoặc TOEFL iBT từ 61 điểm trở lên hoặc TOEIC từ 600 điểm trở lên.",1
dev_6359,6359,"Ban Chỉ đạo quốc gia và Ban Chỉ đạo liên ngành hội nhập quốc tế có nhiệm vụ giúp Chỉnh phủ, Thủ tướng Chính phủ chỉ đạo triển khai các chủ trương, chính sách lớn về hội nhập quốc tế.","* Theo Quyết định số 596/QĐ-TTg của Thủ tướng Chính phủ về việc thành lập Ban Chỉ đạo quốc gia về hội nhập quốc tế, Ban Chỉ đạo quốc gia về hội nhập quốc tế có các chức năng và nhiệm vụ giúp Chính phủ, Thủ tướng Chính phủ đề ra các định hướng, chiến lược, các giải pháp lớn liên quan đến hội nhập quốc tế; đề xuất những nhiệm vụ trọng tâm, trọng điểm về hội nhập quốc tế cần tập trung chỉ đạo, điều hành trong từng giai đoạn. Bên cạnh đó, Ban Chỉ đạo có nhiệm vụ giúp Chính phủ, Thủ tướng Chính phủ chỉ đạo các bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ, UBND các tỉnh, thành phố trực thuộc Trung ương, triển khai các chủ trương, chính sách lớn về hội nhập quốc tế; giải quyết những vấn đề quan trọng, liên ngành liên quan đến hội nhập quốc tế; đồng thời giúp Chính phủ, Thủ tướng Chính phủ phối hợp, đôn đốc các bộ, cơ quan ngang Bộ, cơ quan thuộc Chính phủ, UBND các tỉnh, thành phố trực thuộc Trung ương, trong việc triển khai đồng bộ các chủ trương chính sách về hội nhập quốc tế.",2
dev_3171,3171,Mùa giải năm nay cho phép mỗi CLB đăng kí 2 suất cho thành viên nước ngoài đã được cấp giấy phép lao động.,"nên cần có những phương án, giải pháp đối phó kịp thời, hiệu quả"" - Chủ tịch LĐBĐ Việt Nam (VFF) Trần Quốc Tuấn chia sẻ. Để thi đấu ở Việt Nam, các ngoại binh cần được cấp giấy phép lao động, thủ tục này mất 2 tháng nên các CLB chưa kịp hoàn tất thủ tục đăng ký ngoại binh cho giai đoạn lượt đi Giải futsal HDBank VĐQG 2023. Thời hạn cuối cùng để các CLB hoàn thiện hồ sơ về tư cách cầu thủ được VFF đưa ra vào ngày 12-3.",1
dev_2914,2914,Các đối tượng giả mạo sẽ không trực tiếp giả dạng thành giáo viên mà họ sẽ giả thành nhân viên BV gọi cho phụ huynh để báo tin con bị tai nạn.,"Bên cạnh đó, gần đây báo chí cũng thông tin một số trường hợp bị kẻ gian tung tin gia đình có trẻ em hoặc người thân bị tai nạn phải vào BV cấp cứu nhằm mục đích lừa đảo, chiếm đoạt tài sản. Các đối tượng mạo danh là giáo viên hoặc nhân viên BV liên hệ trực tiếp với phụ huynh để báo tin con bị tai nạn và yêu cầu chuyển gấp tiền để đóng viện phí, phẫu thuật. Chưa hết, các đối tượng còn làm giả giấy tờ chứng nhận tình trạng sức khỏe của người bệnh tại BV để thu lợi bất chính.",1
dev_4278,4278,"Dự lễ ký kết hợp tác phát triển du lịch giai đoạn 2023-2025 có sự góp mặt của Chủ tịch UBND tỉnh Bình Định và Chủ tịch Saigontourist Group cùng với sự tham gia của đại diện TP.HCM, tỉnh Bình Định.","Ngày 29.3, UBND tỉnh Bình Định đã tổ chức lễ ký kết hợp tác phát triển du lịch giai đoạn 2023-2025 với Tổng Công ty Du lịch Sài Gòn (Saigontourist Group). Dự lễ ký kết có ông Phạm Anh Tuấn, Chủ tịch UBND tỉnh Bình Định và ông Phạm Huy Bình, Chủ tịch Saigontourist Group, cùng với sự tham gia của đại diện lãnh đạo TP.HCM, tỉnh Bình Định. Ông Phạm Anh Tuấn, Chủ tịch UBND tỉnh Bình Định (bên trái) và ông Phạm Huy Bình, Chủ tịch Saigontourist Group (bên phải) ký kết hợp tác THANH QUÂN Theo thỏa thuận, hai bên sẽ cùng phối hợp triển khai các hoạt động hợp tác tư vấn phát triển chiến lược, quy hoạch, kế hoạch dài hạn, trung hạn và ngắn hạn trong lĩnh vực du lịch; hợp tác đầu tư xây dựng các sản phẩm, dịch vụ du lịch mới tại Bình Định và các sản phẩm liên kết vùng. Ông Phạm Anh Tuấn, Chủ tịch UBND tỉnh Bình Định tặng quà lưu niệm cho ông Phạm Huy Bình, Chủ tịch Saigontourist Group THANH QUÂN Hai bên cũng tăng cường hợp tác trong các hoạt động quảng bá, xúc tiến du lịch trong và ngoài nước; hợp tác tổ chức các sự kiện lễ hội du lịch, văn hóa ẩm thực; hợp tác trong việc tập huấn, đào tạo nguồn nhân lực phục vụ ngành du lịch của tỉnh Bình Định và các kế hoạch cụ thể khác do hai bên cùng thống nhất thực hiện.",0
dev_7097,7097,"Để nhanh làm quen với bóng thi đấu chính thức của các cầu thủ U23 Việt Nam HLV đã thực hiện giáo án rèn luyện kĩ năng kiểm soát bóng và phối hợp nhỏ ít chạm, đồng thời yêu cầu các tuyển thủ tăng đeo bám, thu hồi bóng từ đối phương nhanh chóng, tập các bài chiến thuật.","HLV Troussier tiếp tục triển khai các giáo án rèn luyện kỹ năng kiểm soát bóng và phối hợp nhỏ ít chạm cho các học trò. Ông thầy người Pháp cũng yêu cầu các tuyển thủ U23 Việt Nam tích cực đeo bám và thu hồi bóng từ chân đối phương một cách nhanh nhất. Vào nửa cuối buổi tập, toàn đội được chia đội hình để tập các bài chiến thuật.",0
dev_2520,2520,"Dấu hiệu đặc biệt của ung thư phổi là giảm cân rất nhanh vì người bệnh bị biếng ăn, không thể dung nạp dưỡng chất, ngoài ra ho cũng là dấu hiệu gặp trong ung thư phổi nhưng cũng có thể là dấu hiệu của nhiều bệnh lý khác.","Dấu hiệu ung thư phổi Người bị ung thư phổi thường có các dấu hiệu báo động đỏ như: ho ra máu, đau ngực, thỉnh thoảng co giật, đặc biệt giảm cân rất nhanh. Có bệnh nhân giảm đến 10kg trong 3 tháng. Tuy nhiên, ho là dấu hiệu gặp trong ung thư phổi nhưng ho cũng biểu hiện rất nhiều bệnh lý khác. Nên nếu xuất hiện ho nhiều, ho ra máu, đau đầu, đau ngực, thỉnh thoảng bị co giật, đặc biệt giảm cân rất nhanh cần đi khám sớm để được chẩn đoán, điều trị.",2
dev_7269,7269,"Ý kiến ""học đại học rồi cũng đi làm thuê"" đã nhận lại phản ứng dữ dội của nhiều sinh viên Trường ĐH Ngoại ngữ - Tin học TPHCM (HUFLIT) của diễn giả đến nói chuyện tại chương trình của trường.","(Dân trí) - Nhiều sinh viên Trường ĐH Ngoại ngữ - Tin học TPHCM (HUFLIT) phản ứng dữ dội trước ý kiến ""học đại học rồi cũng đi làm thuê"" của diễn giả đến nói chuyện tại chương trình của trường. Sự việc ồn ào giữa nhiều sinh viên HUFLIT sau buổi nói chuyện của ông Đ.T.T, diễn giả trong chương trình talkshow về khởi nghiệp được tổ chức tại trường đang liên tục được chia sẻ trên mạng xã hội.",0
dev_1306,1306,"Jessica Whalley đột ngột ngã quỵ và không thể cứu sống đã khiến cho bạn bè, gia đình, đồng nghiệp, bạn trai thương tiếc vô cùng.","Trong cuộc thi Hoa hậu Du lịch Hoàn vũ 2019 diễn ra tại Beirut, thủ đô của Lebanon, Jessica Whalley đại diện cho nước Anh và được lọt vào tốp 10 thí sinh cuối cùng tranh vương miện. Cô đột ngột ngã quỵ và không thể cứu sống Nhiều người thương tiếc Jessica Whalley",2
dev_6212,6212,Dù nhà có 1 ha điều nhưng đang mất mùa và do điều mất giá nên cuộc sống khá bấp bênh.,"Trong lần lên thăm điểm trường của cô Hạnh, anh Long tình cờ gặp Bin trong làng người Mông. Dạy học tại điểm trường ở bản Si Át gần nhà Bin, cô Hạnh kể gia đình em có 6 anh chị em cùng bố mẹ là 8 nhân khẩu. Dù nhà có 1 ha điều nhưng đang mất mùa nên cuộc sống khá bấp bênh. Vừa qua, trong lần đi nhặt điều thuê cùng mẹ, Bin bị té gãy tay. ""Anh Long đã giúp gia đình đưa em Bin ra bệnh viện thị trấn khám để bó bột, nhưng bác sĩ nói vết thương nặng hơn và bắt buộc phải mổ ngay.",2
dev_6312,6312,Phim điện ảnh “Biệt đội rất ổn” do nữ diễn viên Lê Khánh thủ vai sẽ ra rạp từ ngày 31-4.,"(NLĐO) – Nữ diễn viên Lê Khánh tái xuất màn ảnh rộng với vai diễn nữ đại gia miền Tây Tư Xoàn trong phim điện ảnh “Biệt đội rất ổn”. Trong buổi giao lưu với khán giả chiều tối ngày 28-3 của đoàn phim ""Biệt đội rất ổn"", Lê Khánh gây ấn tượng với vai diễn nữ đại gia Tư Xoàn.",1
dev_1640,1640,"Bị cáo Võ Thùy Linh bị tuyên phạt 3 năm tù về tội ""Che giấu tội phạm"", các đồng phạm bị tuyên phạt từ 1 năm 6 tháng và 2 năm tù.","Cùng tội danh ""Giết người"", bị cáo Võ Thùy Linh bị tuyên phạt 18 năm tù, các đồng phạm bị tuyên phạt từ 6-20 năm tù. Về tội ""Che giấu tội phạm"", bị cáo Lê Thị Tuyết bị tuyên phạt 3 năm tù, các đồng phạm bị tuyên phạt từ 1 năm 6 tháng và 2 năm tù. Về trách dân sự, tòa buộc các bị cáo phạm tội ""Giết người"" phải có trách nhiệm liên đới bồi thường cho bị hại khoảng 80 triệu đồng/bị cáo.",1
dev_3181,3181,"Do còn nhiều vướng mắc trong thủ tục thực hiện, chưa kể chỉ mới có 1/85 chủ đầu tư nên việc Tập đoàn Điện lực Việt Nam (EVN) phối hợp với chủ đầu tư các nhà máy điện chuyển tiếp để thỏa thuận, thống nhất giá điện trước ngày 31-3 là nhiệm vụ bất khả thi.","Việc Tập đoàn Điện lực Việt Nam (EVN) phối hợp với chủ đầu tư các nhà máy điện chuyển tiếp để thỏa thuận, thống nhất giá điện trước ngày 31-3 là nhiệm vụ bất khả thi do còn nhiều vướng mắc trong thủ tục thực hiện, chưa kể chỉ mới có 1/85 chủ đầu tư. Một dự án điện gió tại Bình Thuận có một số tuốc bin phải đàm phán giá điện - Ảnh: NGỌC HIỂN Nhiều chuyên gia và doanh nghiệp đã khẳng định như vậy, khi nhận được văn bản yêu cầu của Bộ Công Thương (ngày 20-3), với lý do quá gấp và điều quan trọng là nhà đầu tư cũng chưa đồng thuận về khung giá điện mà bộ đã ban hành. Trao đổi với Tuổi Trẻ, ông Bùi Vạn Thịnh - chủ tịch Hiệp hội Điện gió và mặt trời Bình Thuận - cho rằng để đàm phán được cần phải có hồ sơ mà các chủ đầu tư gửi lên bao gồm các văn bản pháp lý của dự án.",0
